strut_id,junction0,junction1,unit_cell_edge_idx,unit_cell_ids,design_thickness,start_x,start_y,start_z,end_x,end_y,end_z,shaft_sample_count,mask_occupancy,centerline_coverage,raw_ct_score,equivalent_thickness_um,thickness_score,longest_internal_gap_voxels,continuity_score,density_score,otsu_threshold,density_threshold,classification
17632,9814,9823,1,701,0.1,692.64636,445.60219,657.71116,732.33554,484.88954,657.63464,43,0.4551495,1,0.41008416,193.64917,0.55328334,0,1,0.54789093,0.40911171,0.35911171,present
17633,9815,9823,2,701,0.1,771.62294,445.2006,657.77661,732.33554,484.88954,657.63464,37,0.024269167,0.45945946,0.075044875,70.710678,0.20203051,9,0.34769905,0.1324567,0.40911171,0.35911171,broken
17634,9816,9823,3,701,0.1,772.02471,524.17689,657.55812,732.33554,484.88954,657.63464,47,0.35779418,1,0.32967823,187.08287,0.53452248,0,1,0.48987235,0.40911171,0.35911171,present
17635,9817,9823,0,701,0.1,693.04814,524.57849,657.49267,732.33554,484.88954,657.63464,49,0.097042899,0.83673469,0.13668666,86.60254,0.24743583,3,0.78550604,0.24980373,0.40911171,0.35911171,low_density
17636,9818,9822,8,701,0.1,692.9838,524.7973,736.46996,732.2712,485.10836,736.61193,49,0.0029154519,0.081632653,0.033580522,60.355339,0.17244383,45,0.00666389,0.055059332,0.40911171,0.35911171,broken
17637,9819,9822,9,701,0.1,692.58203,445.82101,736.68845,732.2712,485.10836,736.61193,39,0.04447933,0.15384615,0.073547851,202.8906,0.57968743,0,0.15384615,0.20340694,0.40911171,0.35911171,low_density
17638,9820,9822,10,701,0.1,771.5586,445.41942,736.7539,732.2712,485.10836,736.61193,43,0,0,0.0025833286,0,0,0,0,0.00077499859,0.40911171,0.35911171,missing
17639,9821,9822,11,701,0.1,771.96037,524.39571,736.53541,732.2712,485.10836,736.61193,47,0,0,0.0049233287,0,0,0,0,0.0014769986,0.40911171,0.35911171,missing
17640,9814,9824,13,701,0.1,692.64636,445.60219,657.71116,692.81508,485.19975,697.09056,34,0.098439376,0.70588235,0.14537075,60.355339,0.17244383,4,0.62283737,0.2096796,0.40911171,0.35911171,low_density
17641,9817,9824,12,701,0.1,693.04814,524.57849,657.49267,692.81508,485.19975,697.09056,43,0.14333175,0.97674419,0.20360824,86.60254,0.24743583,1,0.9540292,0.30904533,0.40911171,0.35911171,low_density
17642,9818,9824,28,701,0.1,692.9838,524.7973,736.46996,692.81508,485.19975,697.09056,45,0.056689342,0.37777778,0.11772775,70.710678,0.20203051,11,0.2854321,0.14564757,0.40911171,0.35911171,broken
17643,9819,9824,29,701,0.1,692.58203,445.82101,736.68845,692.81508,485.19975,697.09056,49,0.10745523,0.3877551,0.15012905,50,0.14285714,2,0.37192836,0.16877882,0.40911171,0.35911171,low_density
17644,9815,9825,16,701,0.1,771.62294,445.2006,657.77661,771.79165,484.79816,697.15601,49,0,0,0.0035019829,0,0,0,0,0.0010505949,0.40911171,0.35911171,missing
17645,9816,9825,17,701,0.1,772.02471,524.17689,657.55812,771.79165,484.79816,697.15601,41,0.00049776008,0.024390244,0.039153785,50,0.14285714,0,0.024390244,0.051268286,0.40911171,0.35911171,low_density
17646,9820,9825,32,701,0.1,771.5586,445.41942,736.7539,771.79165,484.79816,697.15601,37,0,0,0.0047021764,0,0,0,0,0.0014106529,0.40911171,0.35911171,missing
17647,9821,9825,33,701,0.1,771.96037,524.39571,736.53541,771.79165,484.79816,697.15601,47,0,0,0.0001976005,0,0,0,0,5.9280151e-05,0.40911171,0.35911171,missing
17648,9814,9826,14,701,0.1,692.64636,445.60219,657.71116,732.10248,445.5108,697.23253,38,0.14661654,0.78947368,0.18011078,100,0.28571429,2,0.74792244,0.28163513,0.40911171,0.35911171,low_density
17649,9815,9826,15,701,0.1,771.62294,445.2006,657.77661,732.10248,445.5108,697.23253,49,0.17700958,1,0.22155966,111.8034,0.31943828,0,1,0.34943034,0.40911171,0.35911171,low_density
17650,9819,9826,30,701,0.1,692.58203,445.82101,736.68845,732.10248,445.5108,697.23253,49,0.181591,0.71428571,0.22111446,111.8034,0.31943828,5,0.64139942,0.29688112,0.40911171,0.35911171,low_density
17651,9820,9826,31,701,0.1,771.5586,445.41942,736.7539,732.10248,445.5108,697.23253,42,0.06122449,0.47619048,0.093293175,132.28757,0.37796447,8,0.38548753,0.19866955,0.40911171,0.35911171,low_density
17652,9824,9822,24,701,0.1,692.81508,485.19975,697.09056,732.2712,485.10836,736.61193,49,0.098292378,0.95918367,0.15839619,86.60254,0.24743583,1,0.9396085,0.2798068,0.40911171,0.35911171,low_density
17653,9824,9823,20,701,0.1,692.81508,485.19975,697.09056,732.33554,484.88954,657.63464,35,0.24956268,1,0.28892085,132.28757,0.37796447,0,1,0.40603618,0.40911171,0.35911171,uncertain
17654,9824,9827,4,701,0.1,692.81508,485.19975,697.09056,732.50425,524.4871,697.01404,43,0.32273374,1,0.34029275,165.83124,0.47380354,0,1,0.46735884,0.40911171,0.35911171,present
17655,9824,9826,5,701,0.1,692.81508,485.19975,697.09056,732.10248,445.5108,697.23253,42,0.090864917,0.83333333,0.1422865,86.60254,0.24743583,5,0.73412698,0.24192343,0.40911171,0.35911171,low_density
17656,9825,9823,22,701,0.1,771.79165,484.79816,697.15601,732.33554,484.88954,657.63464,49,0.059558517,0.44897959,0.094529617,86.60254,0.24743583,16,0.30237401,0.1534415,0.40911171,0.35911171,broken
17657,9825,9827,7,701,0.1,771.79165,484.79816,697.15601,732.50425,524.4871,697.01404,42,0.0072886297,0.19047619,0.041088594,50,0.14285714,23,0.0861678,0.063152623,0.40911171,0.35911171,broken
17658,9825,9822,26,701,0.1,771.79165,484.79816,697.15601,732.2712,485.10836,736.61193,37,0.10921125,0.45945946,0.13013144,100,0.28571429,0,0.45945946,0.2121503,0.40911171,0.35911171,low_density
17659,9826,9823,21,701,0.1,732.10248,445.5108,697.23253,732.33554,484.88954,657.63464,48,0.14668367,0.875,0.20166229,50,0.14285714,2,0.83854167,0.26599932,0.40911171,0.35911171,low_density
17660,9826,9825,6,701,0.1,732.10248,445.5108,697.23253,771.79165,484.79816,697.15601,43,0.30612245,1,0.2934688,173.20508,0.49487166,0,1,0.45359529,0.40911171,0.35911171,uncertain
17661,9826,9822,25,701,0.1,732.10248,445.5108,697.23253,732.2712,485.10836,736.61193,49,0.050812162,0.20408163,0.096770746,173.0544,0.49444115,39,0.041649313,0.17413256,0.40911171,0.35911171,broken
17662,9827,9822,27,701,0.1,732.50425,524.4871,697.01404,732.2712,485.10836,736.61193,49,0.14244065,0.3877551,0.17102202,100,0.28571429,6,0.34027489,0.2165086,0.40911171,0.35911171,low_density
17663,9827,9823,23,701,0.1,732.50425,524.4871,697.01404,732.33554,484.88954,657.63464,49,0.13577676,0.53061224,0.16349811,60.355339,0.17244383,15,0.36817993,0.18812041,0.40911171,0.35911171,broken
17664,9828,9837,1,702,0.1,61.235568,527.79121,656.96912,100.92474,567.07857,656.89259,47,0.17412071,1,0.17612355,132.28757,0.37796447,0,1,0.3495644,0.40911171,0.35911171,low_density
17665,9829,9837,2,702,0.1,140.21214,527.38962,657.03456,100.92474,567.07857,656.89259,43,0.45704794,1,0.39151016,217.94495,0.62269985,0,1,0.56024239,0.40911171,0.35911171,present
17666,9830,9837,3,702,0.1,140.61391,606.36592,656.81607,100.92474,567.07857,656.89259,37,0.31439603,1,0.27552301,173.20508,0.49487166,0,1,0.45069363,0.40911171,0.35911171,uncertain
17667,9831,9837,0,702,0.1,61.637339,606.76751,656.75063,100.92474,567.07857,656.89259,43,0.44423351,1,0.40596413,206.15528,0.58901509,0,1,0.55231306,0.40911171,0.35911171,present
17668,9832,9836,8,702,0.1,61.573007,606.98633,735.72792,100.86041,567.29739,735.86988,48,0.082908163,1,0.60977162,254.95098,0.72843136,0,1,0.53991178,0.40911171,0.35911171,uncertain
17669,9833,9836,9,702,0.1,61.171236,528.01003,735.9464,100.86041,567.29739,735.86988,48,0.18792517,1,0.6618202,150,0.42857143,0,1,0.51206647,0.40911171,0.35911171,uncertain
17670,9834,9836,10,702,0.1,140.14781,527.60844,736.01185,100.86041,567.29739,735.86988,38,0.048335124,0.31578947,0.51477738,249.7996,0.71371314,25,0.10803324,0.36356702,0.40911171,0.35911171,broken
17671,9835,9836,11,702,0.1,140.54958,606.58474,735.79336,100.86041,567.29739,735.86988,44,0.20779221,1,0.65179502,158.11388,0.45175395,0,1,0.52081466,0.40911171,0.35911171,uncertain
17672,9828,9838,13,702,0.1,61.235568,527.79121,656.96912,61.404287,567.38877,696.34852,37,0.15995587,1,0.18861243,141.42136,0.40406102,0,1,0.35558575,0.40911171,0.35911171,low_density
17673,9831,9838,12,702,0.1,61.637339,606.76751,656.75063,61.404287,567.38877,696.34852,49,0.1699292,1,0.19124029,141.42136,0.40406102,0,1,0.3593661,0.40911171,0.35911171,uncertain
17674,9832,9838,28,702,0.1,61.573007,606.98633,735.72792,61.404287,567.38877,696.34852,42,0.18464529,1,0.28253779,141.42136,0.40406102,0,1,0.39117018,0.40911171,0.35911171,uncertain
17675,9833,9838,29,702,0.1,61.171236,528.01003,735.9464,61.404287,567.38877,696.34852,41,0.083125933,0.95121951,0.18533935,100,0.28571429,2,0.90481856,0.28769094,0.40911171,0.35911171,low_density
17676,9828,9840,14,702,0.1,61.235568,527.79121,656.96912,100.69169,527.69983,696.49048,47,0.33999132,1,0.36961497,187.08287,0.53452248,0,1,0.49651251,0.40911171,0.35911171,present
17677,9829,9840,15,702,0.1,140.21214,527.38962,657.03456,100.69169,527.69983,696.49048,45,0.42403628,1,0.44831801,217.94495,0.62269985,0,1,0.56738125,0.40911171,0.35911171,present
17678,9833,9840,30,702,0.1,61.171236,528.01003,735.9464,100.69169,527.69983,696.49048,42,0.14868805,0.80952381,0.27940061,132.28757,0.37796447,8,0.6553288,0.32121704,0.40911171,0.35911171,low_density
17679,9834,9840,31,702,0.1,140.14781,527.60844,736.01185,100.69169,527.69983,696.49048,43,0.30564784,1,0.40965644,173.20508,0.49487166,0,1,0.4883092,0.40911171,0.35911171,present
17680,9838,9836,24,702,0.1,61.404287,567.38877,696.34852,100.86041,567.29739,735.86988,34,0.24189676,1,0.34484932,158.11388,0.45175395,0,1,0.43896231,0.40911171,0.35911171,uncertain
17681,9838,9837,20,702,0.1,61.404287,567.38877,696.34852,100.92474,567.07857,656.89259,43,0.35738016,1,0.37607224,193.64917,0.55328334,0,1,0.50835655,0.40911171,0.35911171,present
17682,9838,9841,4,702,0.1,61.404287,567.38877,696.34852,101.09346,606.67612,696.27199,44,0.19109462,1,0.1962458,132.28757,0.37796447,0,1,0.36069324,0.40911171,0.35911171,uncertain
17683,9838,9840,5,702,0.1,61.404287,567.38877,696.34852,100.69169,527.69983,696.49048,48,0.45705782,1,0.42386846,212.13203,0.60609153,0,1,0.56580077,0.40911171,0.35911171,present
17684,9839,9837,22,702,0.1,140.38086,566.98718,696.41396,100.92474,567.07857,656.89259,32,0.41709184,1,0.44372231,223.6068,0.63887656,0,1,0.56796338,0.40911171,0.35911171,present
17685,9839,9841,7,702,0.1,140.38086,566.98718,696.41396,101.09346,606.67612,696.27199,49,0.40066639,1,0.38868247,187.08287,0.53452248,0,1,0.52043528,0.40911171,0.35911171,present
17686,9839,9836,26,702,0.1,140.38086,566.98718,696.41396,100.86041,567.29739,735.86988,44,0.42486085,1,0.51052007,212.13203,0.60609153,0,1,0.58213716,0.40911171,0.35911171,present
17687,9840,9837,21,702,0.1,100.69169,527.69983,696.49048,100.92474,567.07857,656.89259,36,0.34240363,1,0.36920101,193.64917,0.55328334,0,1,0.50180223,0.40911171,0.35911171,present
17688,9840,9839,6,702,0.1,100.69169,527.69983,696.49048,140.38086,566.98718,696.41396,41,0.24290692,1,0.23883847,150,0.42857143,0,1,0.40166647,0.40911171,0.35911171,uncertain
17689,9840,9836,25,702,0.1,100.69169,527.69983,696.49048,100.86041,567.29739,735.86988,48,0.43452381,1,0.5055745,212.13203,0.60609153,0,1,0.58355238,0.40911171,0.35911171,present
17690,9841,9836,27,702,0.1,101.09346,606.67612,696.27199,100.86041,567.29739,735.86988,37,0.27137341,1,0.37675485,165.83124,0.47380354,0,1,0.46288937,0.40911171,0.35911171,present
17691,9841,9837,23,702,0.1,101.09346,606.67612,696.27199,100.92474,567.07857,656.89259,47,0.41424229,1,0.42849406,206.15528,0.58901509,0,1,0.55007468,0.40911171,0.35911171,present
17692,9842,9851,1,703,0.1,140.21214,527.38962,657.03456,179.90131,566.67698,656.95804,38,0.33780881,1,0.28712459,180.27756,0.51507875,0,1,0.46624971,0.40911171,0.35911171,present
17693,9843,9851,2,703,0.1,219.18871,526.98803,657.1,179.90131,566.67698,656.95804,47,0.427703,1,0.38127206,206.15528,0.58901509,0,1,0.53994629,0.40911171,0.35911171,present
17694,9844,9851,3,703,0.1,219.59048,605.96433,656.88152,179.90131,566.67698,656.95804,49,0.39108705,1,0.33692975,187.08287,0.53452248,0,1,0.50203566,0.40911171,0.35911171,present
17695,9845,9851,0,703,0.1,140.61391,606.36592,656.81607,179.90131,566.67698,656.95804,43,0.38063598,1,0.34073452,193.64917,0.55328334,0,1,0.50473198,0.40911171,0.35911171,present
17696,9846,9850,8,703,0.1,140.54958,606.58474,735.79336,179.83698,566.89579,735.93533,38,0.029001074,0.13157895,0.43623819,175.11626,0.50033216,33,0.017313019,0.26725177,0.40911171,0.35911171,broken
17697,9847,9850,9,703,0.1,140.14781,527.60844,736.01185,179.83698,566.89579,735.93533,45,0.18004535,1,0.55955589,141.42136,0.40406102,0,1,0.47289563,0.40911171,0.35911171,uncertain
17698,9848,9850,10,703,0.1,219.12438,527.20685,736.07729,179.83698,566.89579,735.93533,49,0.02790504,0.10204082,0.37051946,193.64917,0.55328334,44,0.010412328,0.25941003,0.40911171,0.35911171,broken
17699,9849,9850,11,703,0.1,219.52615,606.18315,735.85881,179.83698,566.89579,735.93533,40,0.20357143,1,0.53222502,150,0.42857143,0,1,0.47788179,0.40911171,0.35911171,uncertain
17700,9842,9852,13,703,0.1,140.21214,527.38962,657.03456,140.38086,566.98718,696.41396,49,0.45147855,1,0.45631659,212.13203,0.60609153,0,1,0.57386142,0.40911171,0.35911171,present
17701,9845,9852,12,703,0.1,140.61391,606.36592,656.81607,140.38086,566.98718,696.41396,47,0.40425532,1,0.41225471,206.15528,0.58901509,0,1,0.54220678,0.40911171,0.35911171,present
17702,9846,9852,28,703,0.1,140.54958,606.58474,735.79336,140.38086,566.98718,696.41396,48,0.4545068,1,0.50366289,215.03849,0.61439569,0,1,0.59104983,0.40911171,0.35911171,present
17703,9847,9852,29,703,0.1,140.14781,527.60844,736.01185,140.38086,566.98718,696.41396,49,0.33069554,1,0.43268418,180.27756,0.51507875,0,1,0.50778361,0.40911171,0.35911171,present
17704,9842,9854,14,703,0.1,140.21214,527.38962,657.03456,179.66826,527.29824,696.55593,41,0.55998009,1,0.5718605,250,0.71428571,0,1,0.66812361,0.40911171,0.35911171,present
17705,9843,9854,15,703,0.1,219.18871,526.98803,657.1,179.66826,527.29824,696.55593,46,0.56566105,1,0.56907651,254.95098,0.72843136,0,1,0.67252911,0.40911171,0.35911171,present
17706,9847,9854,30,703,0.1,140.14781,527.60844,736.01185,179.66826,527.29824,696.55593,42,0.48785228,1,0.57674567,239.79158,0.68511879,0,1,0.64065908,0.40911171,0.35911171,present
17707,9848,9854,31,703,0.1,219.12438,527.20685,736.07729,179.66826,527.29824,696.55593,37,0.43794815,1,0.52466526,234.52079,0.67005939,0,1,0.60629887,0.40911171,0.35911171,present
17708,9852,9850,24,703,0.1,140.38086,566.98718,696.41396,179.83698,566.89579,735.93533,38,0.34264232,0.97368421,0.43464815,193.64917,0.55328334,1,0.94806094,0.51371712,0.40911171,0.35911171,present
17709,9852,9851,20,703,0.1,140.38086,566.98718,696.41396,179.90131,566.67698,656.95804,44,0.41372913,0.97727273,0.41627788,229.12878,0.65465367,1,0.95506198,0.55592482,0.40911171,0.35911171,present
17710,9852,9855,4,703,0.1,140.38086,566.98718,696.41396,180.07003,606.27453,696.33744,48,0.30272109,1,0.27925346,173.20508,0.49487166,0,1,0.44831028,0.40911171,0.35911171,uncertain
17711,9852,9854,5,703,0.1,140.38086,566.98718,696.41396,179.66826,527.29824,696.55593,43,0.42762221,1,0.39487796,200,0.57142857,0,1,0.53960719,0.40911171,0.35911171,present
17712,9853,9851,22,703,0.1,219.35743,566.58559,696.4794,179.90131,566.67698,656.95804,36,0.51077098,1,0.53256048,250,0.71428571,0,1,0.64157086,0.40911171,0.35911171,present
17713,9853,9855,7,703,0.1,219.35743,566.58559,696.4794,180.07003,606.27453,696.33744,41,0.38377302,1,0.37437903,187.08287,0.53452248,0,1,0.51107624,0.40911171,0.35911171,present
17714,9853,9850,26,703,0.1,219.35743,566.58559,696.4794,179.83698,566.89579,735.93533,43,0.47935453,1,0.56457226,229.12878,0.65465367,0,1,0.62684146,0.40911171,0.35911171,present
17715,9854,9851,21,703,0.1,179.66826,527.29824,696.55593,179.90131,566.67698,656.95804,46,0.45829636,1,0.47474992,217.94495,0.62269985,0,1,0.58558885,0.40911171,0.35911171,present
17716,9854,9853,6,703,0.1,179.66826,527.29824,696.55593,219.35743,566.58559,696.4794,48,0.30229592,1,0.28772887,158.11388,0.45175395,0,1,0.43994593,0.40911171,0.35911171,uncertain
17717,9854,9850,25,703,0.1,179.66826,527.29824,696.55593,179.83698,566.89579,735.93533,41,0.52065704,1,0.5825519,234.52079,0.67005939,0,1,0.64847753,0.40911171,0.35911171,present
17718,9855,9850,27,703,0.1,180.07003,606.27453,696.33744,179.83698,566.89579,735.93533,46,0.39574091,1,0.48843913,203.07764,0.58022183,0,1,0.56030947,0.40911171,0.35911171,present
17719,9855,9851,23,703,0.1,180.07003,606.27453,696.33744,179.90131,566.67698,656.95804,42,0.48445092,1,0.49918328,229.12878,0.65465367,0,1,0.60875368,0.40911171,0.35911171,present
17720,9856,9865,1,704,0.1,219.18871,526.98803,657.1,258.87788,566.27538,657.02348,49,0.36068305,1,0.32011939,180.27756,0.51507875,0,1,0.48301042,0.40911171,0.35911171,present
17721,9857,9865,2,704,0.1,298.16528,526.58644,657.16545,258.87788,566.27538,657.02348,38,0.41568206,1,0.36836375,206.15528,0.58901509,0,1,0.53246752,0.40911171,0.35911171,present
17722,9858,9865,3,704,0.1,298.56705,605.56274,656.94696,258.87788,566.27538,657.02348,44,0.37430427,1,0.34506527,187.08287,0.53452248,0,1,0.49944148,0.40911171,0.35911171,present
17723,9859,9865,0,704,0.1,219.59048,605.96433,656.88152,258.87788,566.27538,657.02348,47,0.38862353,1,0.35617218,200,0.57142857,0,1,0.51629586,0.40911171,0.35911171,present
17724,9860,9864,8,704,0.1,219.52615,606.18315,735.85881,258.81355,566.4942,736.00077,49,0.023740108,0.10204082,0.34002648,165.83124,0.47380354,44,0.010412328,0.22914271,0.40911171,0.35911171,broken
17725,9861,9864,9,704,0.1,219.12438,527.20685,736.07729,258.81355,566.4942,736.00077,40,0.1744898,1,0.47805076,141.42136,0.40406102,0,1,0.44677742,0.40911171,0.35911171,uncertain
17726,9862,9864,10,704,0.1,298.10095,526.80526,736.14274,258.81355,566.4942,736.00077,40,0.015306122,0.075,0.28495357,165.83124,0.47380354,0,0.075,0.21977879,0.40911171,0.35911171,low_density
17727,9863,9864,11,704,0.1,298.50272,605.78156,735.92425,258.81355,566.4942,736.00077,49,0.099125364,0.83673469,0.44280058,111.8034,0.31943828,6,0.73427738,0.35257896,0.40911171,0.35911171,low_density
17728,9856,9866,13,704,0.1,219.18871,526.98803,657.1,219.35743,566.58559,696.4794,36,0.51984127,1,0.52079724,234.52079,0.67005939,0,1,0.6297064,0.40911171,0.35911171,present
17729,9859,9866,12,704,0.1,219.59048,605.96433,656.88152,219.35743,566.58559,696.4794,36,0.46258503,1,0.47974474,223.6068,0.63887656,0,1,0.59241807,0.40911171,0.35911171,present
17730,9860,9866,28,704,0.1,219.52615,606.18315,735.85881,219.35743,566.58559,696.4794,45,0.47981859,1,0.56002371,223.6068,0.63887656,0,1,0.62167183,0.40911171,0.35911171,present
17731,9861,9866,29,704,0.1,219.12438,527.20685,736.07729,219.35743,566.58559,696.4794,43,0.3934504,1,0.49600711,206.15528,0.58901509,0,1,0.56409103,0.40911171,0.35911171,present
17732,9856,9868,14,704,0.1,219.18871,526.98803,657.1,258.64483,526.89665,696.62137,35,0.53469388,1,0.55277289,250,0.71428571,0,1,0.65481146,0.40911171,0.35911171,present
17733,9857,9868,15,704,0.1,298.16528,526.58644,657.16545,258.64483,526.89665,696.62137,49,0.51978342,1,0.52191861,239.79158,0.68511879,0,1,0.63379031,0.40911171,0.35911171,present
17734,9861,9868,30,704,0.1,219.12438,527.20685,736.07729,258.64483,526.89665,696.62137,46,0.5,1,0.58447875,239.79158,0.68511879,0,1,0.64662332,0.40911171,0.35911171,present
17735,9862,9868,31,704,0.1,298.10095,526.80526,736.14274,258.64483,526.89665,696.62137,32,0.45471939,1,0.53636019,223.6068,0.63887656,0,1,0.60704301,0.40911171,0.35911171,present
17736,9866,9864,24,704,0.1,219.35743,566.58559,696.4794,258.81355,566.4942,736.00077,42,0.56268222,1,0.62533602,254.95098,0.72843136,0,1,0.68851331,0.40911171,0.35911171,present
17737,9866,9865,20,704,0.1,219.35743,566.58559,696.4794,258.87788,566.27538,657.02348,40,0.65102041,1,0.62952037,271.55976,0.77588503,0,1,0.72813349,0.40911171,0.35911171,present
17738,9866,9869,4,704,0.1,219.35743,566.58559,696.4794,259.0466,605.87294,696.40288,40,0.30714286,1,0.32176513,154.05694,0.44016269,0,1,0.44871307,0.40911171,0.35911171,uncertain
