slice_index,low_density_strut_count,strut_ids
705,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
706,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
707,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
708,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
709,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
710,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
711,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
712,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
713,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
714,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
715,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
716,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
717,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
718,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
719,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
720,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
721,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
722,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
723,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
724,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
725,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
726,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
727,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
728,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
729,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
730,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
731,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
732,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
733,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
734,98,16334;16335;16349;16350;16366;16371;16382;16395;16590;16591;16605;16606;16622;16634;16846;16847;16861;16862;16882;16883;16894;16907;17090;17103;17114;17117;17130;17131;17138;17140;17146;17150;17163;17168;17358;17373;17374;17390;17394;17396;17402;17406;17419;17562;17614;17615;17620;17629;17630;17643;17650;17651;17652;17658;17662;17675;17678;17871;17875;17876;17885;17886;17899;17907;17914;17918;17931;18126;18127;18131;18141;18142;18155;18162;18163;18164;18170;18174;18186;18187;18238;18270;18334;18366;18378;18398;18410;18415;18429;18430;18442;18443;18446;18450;18451;18456;18462;18466
